part_number,normalized_seasonal_score,sales_sep,sales_oct,supplier_name,price,sales_last_jan,sales_feb,description,quantity_ordered_ytd,sales_last_apr,margin,quantity,sales_last_nov,sales_jan,sales_last_oct,sales_last_jul,sales_last_sep,sales_last_dec,sales_mar,special_orders_ytd,sales_may,sales_jun,sales_jul,sales_aug,sales_dec,negative_on_hand,sales_last_mar,sales_last_aug,sales_last_may,months_no_sale,sales_last_jun,sales_last_feb,sales_apr,sales_nov,cost_per_unit,total_cost,margin_percentage,sales_revenue,cogs,gross_profit,roi,rolling_3m_sales,rolling_12m_sales,12m_days_supply,3m_days_supply,1m_days_supply,turnover,3m_turnover,sell_through_rate,days_of_inventory_outstanding,order_to_sales_ratio,sales_trend,sales_volatility,recent_sales_trend,demand
76618546731,0.04225427454480509,0,0,bmw group canada,15.99,1,0,keyring m sport black,0,0,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,0,0,0,8.65,0.0,45.9,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,330,0.0,-0.031578947,2.372684,0.0,0.15535398811472906
13531341066,-0.04968223522302964,0,0,bmw group canada,5.99,0,0,o-ring,0,0,2.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3.52,0.0,41.24,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,240,0.0,0.001754386,4.358899,0.0,0.16917193934667812
7119905428,0.03743815081079932,0,0,bmw group canada,7.99,0,0,screw plug,0,0,3.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.36,0.0,45.43,7.99,4.36,3.63,83.26,0,1,0,0,0,1.0913642052565709,0.0,0.0,334,0.0,0.00877193,4.358899,0.0,0.16199630354662103
a9810030,-0.052001782721715045,0,0,triumph motorcycles,199.99,0,0,chain and lock 69xbt150,0,0,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,181.99,0.0,9.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,270,0.0,0.0,4.358899,0.0,0.15356154037705178
0215-0035,0.055527429990545545,0,0,parts canada/power twins,46.99,1,0,25-1269 wheel bearing & seal kit,0,0,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,24.79,0.0,47.24,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,540,0.0,-0.015789473,4.358899,0.0,0.0
54040131a,0.03285254849459016,0,0,ducati,239.99,0,0,voltage regulator,0,0,78.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,161.53,0.0,32.69,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,240,0.0,0.001754386,4.358899,0.0,0.158369733126544
18211342463,0.08963957093644269,0,0,bmw group canada,19.99,0,0,exhaust seal,0,0,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0,0,12.92,0.0,35.37,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.024561403,4.358899,0.0,0.0
46638528613,0.0016053745780019212,0,0,bmw group canada,46.99,0,0,left internal cover,0,0,13.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,33.3,33.3,29.13,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
35211457605,0.004816123734005764,0,0,bmw group canada,7.99,0,0,gasket ring,0,0,3.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4.61,4.61,42.3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
49411221b,0.012842996624015387,0,0,ducati,317.99,0,0,rear sprocket,0,0,79.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,238.57,238.57,24.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
a9820031,0.04354475100998029,0,0,triumph motorcycles,54.99,0,0,aux power socket kit,0,0,19.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,35.74,35.74,35.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1380,0.0,0.0,0.0,0.0,0.0
46631683109,-0.05885343985544771,0,0,bmw group canada,38.99,0,0,protective grille for radiator,0,0,12.48,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,26.51,0.0,32.01,77.98,53.02,24.96,47.08,2,2,0,0,0,1.359835855347525,1.359835855347525,0.0,268,0.0,0.024561403,4.358899,-1.0,0.15153820038251553
32731454583,-0.016368643892845952,0,0,bmw group canada,45.99,0,0,accelerator bowden cable,0,0,14.78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,31.21,62.42,32.14,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11317717289,-0.0027805903342787825,0,0,bmw group canada,21.99,0,0,o-ring set,0,0,8.07,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,13.92,41.76,36.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t2022395,-0.005991339490282622,0,0,triumph motorcycles,117.99,0,0,b/pad set x4 (fa423/4hh),0,0,59.24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,58.75,176.25,50.21,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t1300111,0.03978858232335305,0,0,triumph motorcycles,712.99,0,0,alternator stator,0,0,249.74,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,463.25,0.0,35.03,1425.98,926.5,499.48,53.91,1,2,0,0,0,0.0,18.192401015442005,0.0,60,0.0,0.021052632,2.9953668,-0.5,0.15223320097032067
77911511aa,0.016483904601744315,0,0,ducati,20.99,0,0,"screw, special",0,1,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,11.34,0.0,45.97,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,450,0.0,-0.010526316,4.358899,0.0,0.0
77418543199,-0.17621453743964818,0,0,bmw group canada,199.99,0,0,"inside pocket, aluminum case",0,0,72.51,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,127.48,127.48,36.26,199.99,127.48,72.51,56.88,1,1,365,90,0,0.6358421866427253,1.2622407049853952,50.0,574,0.0,0.012280702,4.358899,-0.5,0.14333306274053836
5265832-266,0.015193428136569093,0,0,polaris acceptance,89.99,0,0,"support-plate,center,form,blk",0,0,44.99,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,45.0,540.0,49.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1200,0.0,0.0,0.0,0.0,0.0
334816,0.01507816742767074,0,0,kimpex,209.99,0,0,jeans trident ii straig reg me,0,0,73.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,136.64,0.0,34.93,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,210,0.0,0.003508772,4.358899,0.0,0.14716195628779555
84010782b,-0.03872862727597452,0,0,ducati,24.99,0,0,"adjuster, closing rocker arm",0,0,5.29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19.7,98.5,21.17,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
1240060-t0301,0.48495271658619754,0,0,triumph motorcycles,13.99,0,0,float bowl gskt,0,3,5.01,4,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,8.98,35.92,35.81,97.93,62.86,35.07,55.79,2,7,208,180,0,0.796250554183292,3.494163424124513,63.64,458,0.0,-0.005263158,2.1265054,-1.0,0.3121345589697744
t2021440,0.005991339490282625,0,0,triumph motorcycles,340.99,0,0,"brake disc, fro",0,0,136.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,204.04,408.08,40.16,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1110,0.0,0.0,0.0,0.0,0.0
981072154,0.06782500708393752,0,0,ducati,899.99,0,0,leath. jacket dc c5 54,0,0,405.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,494.45,0.0,45.06,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
63218528398,-0.09296558080134493,0,0,bmw group canada,310.99,0,0,led taillight,0,0,87.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,223.2,223.2,28.23,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
24-05058-22,0.02439551678285558,0,0,zero motorcycles,138.99,0,0,fairing front right dune,0,1,49.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,89.85,0.0,35.36,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,450,0.0,-0.010526316,4.358899,0.0,0.0
18122310861,0.031131913207689977,0,0,bmw group canada,54.99,0,0,rubber mounting,0,0,17.64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,37.35,149.4,32.08,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
46637673916,0.019579393048849807,0,0,bmw group canada,3.99,0,0,locking disc right,0,0,1.47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2.52,5.04,36.84,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
6322328870,-0.007281815955457855,0,0,bmw group canada,5.99,0,0,oval head screw,0,0,2.64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.35,6.7,44.07,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
77168522846,-0.007166555246559493,0,0,bmw group canada,99.99,0,0,"kit, chain-oiler system",0,0,24.08,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,75.91,303.64,24.08,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t2705315,0.07146591506166645,0,0,triumph motorcycles,69.99,0,0,l.h.front turn signal,0,0,24.93,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,45.06,0.0,35.62,209.97,135.18,74.79,55.33,1,3,0,0,0,0.0,27.039862837548217,0.0,60,0.0,0.028070176,2.372684,-0.5,0.16119507519372273
11-207,0.02279014220485364,0,0,motovan,6.99,0,0,valve extension,0,0,3.1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.89,35.01,44.35,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
7119904436,-0.06590473439310889,0,0,bmw group canada,13.99,0,0,fillister-head screw,0,0,6.27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7.72,7.72,44.82,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.005263158,4.358899,0.0,0.0
31422312714,-0.1144652465410233,0,0,bmw group canada,3.99,0,0,o-ring,0,0,1.59,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2.4,19.2,39.85,7.98,4.8,3.18,66.25,2,2,1460,360,0,0.2805376972530684,0.21582733812949642,30.43,1301,0.0,0.028070176,4.358899,0.0,0.27609307201845656
t3700440,-0.004816123734005771,0,0,triumph motorcycles,1.99,0,0,clamp,0,0,0.85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1.14,2.28,42.71,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
04-134,0.028351322873411192,0,0,motovan,0.99,0,0,fuse type bulb10 x 31 6v8w each,0,0,0.35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.64,5.12,35.35,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
77950461a,-0.01476326931484403,0,0,ducati,0.99,0,0,screw tbei m6x12,0,0,0.78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.21,1.89,78.79,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
t3205486,-0.006421498312007689,0,0,triumph motorcycles,5.99,0,0,"bolt,hhf,lghtd,m8x1.25x45,slv",0,0,5.98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0.01,0.02,99.83,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,2460,0.0,0.0,0.0,0.0,0.0
51147721222,-0.11297513267191982,0,0,bmw group canada,93.99,0,0,badge,0,0,26.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,67.32,0.0,28.38,0.0,0.0,0.0,0.0,0,2,0,0,0,0.0,0.0,0.0,270,0.0,-0.00877193,2.372684,0.0,0.12654691600164414
11317715302,-0.042369535253703454,0,0,bmw group canada,123.99,0,0,set of decompression levers,0,0,34.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,89.12,0.0,28.12,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,330,0.0,-0.003508772,4.358899,0.0,0.14706098501002318
36317719729,-0.003955806090555632,0,0,bmw group canada,11.99,0,0,spoke reart,0,0,4.17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7.82,78.2,34.78,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11317665882,-0.014333110493118967,0,0,bmw group canada,83.99,0,0,"repair kit, timing gear lini",0,0,23.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,60.12,60.12,28.42,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
32727727053,0.00920208864628647,0,0,bmw group canada,725.99,0,0,"handbrake assembly, smoked g",0,0,203.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,522.0,522.0,28.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
a9500904-lc,-0.021184767626851727,0,0,triumph motorcycles,81.99,0,0,"top,box,infill,kit,grpht",0,0,28.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,53.29,53.29,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,780,0.0,0.0,0.0,0.0,0.0
t3990077,-0.042369535253703454,0,0,triumph motorcycles,755.99,0,0,"gasket kit,full",0,0,710.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,45.66,91.32,93.96,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1230,0.0,0.0,0.0,0.0,0.0
t2000309,0.00235043151255371,0,0,triumph motorcycles,31.99,0,0,"inner tube, v1",0,0,11.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,20.64,20.64,35.48,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,690,0.0,0.0,0.0,0.0,0.0
11347721184,0.38846148851602214,0,0,bmw group canada,15.99,0,4,semi-sphere,0,0,5.45,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10.54,42.16,34.08,95.94,63.24,32.7,51.71,0,6,243,0,0,0.7716900549115314,15.81,60.0,472,0.0,0.045614034,3.1759124,0.0,0.3204587427908654
t2021947,0.007481453359386212,0,0,triumph motorcycles,59.99,0,0,"seal kit,rear,s",0,0,21.64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,38.35,38.35,36.07,59.99,38.35,21.64,56.43,1,1,365,90,0,0.6339890891056373,1.2372963381190514,50.0,575,0.0,0.012280702,4.358899,-0.5,0.12953221584603625
85211911a,0.03156207202941504,0,0,ducati,0.99,0,0,washer 6.4x16x1.5,0,0,0.85,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.14,1.12,85.86,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
a9610139,0.03583277623279739,0,0,triumph motorcycles,24.99,0,0,air filter dust,0,0,8.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,16.24,16.24,35.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
3706-0021,-0.015078167427670746,0,0,parts canada/power twins,81.99,0,0,(case)star tron fuel add 8oz-,0,0,39.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,42.08,0.0,48.68,81.99,42.08,39.91,94.84,1,1,0,0,0,1.026466642273448,1.026466642273448,0.0,355,0.0,0.014035088,4.358899,0.0,0.1477444646244811
t3300007,0.010377304402563325,0,0,triumph motorcycles,2.99,0,0,"rivet, barbed",0,0,1.51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1.48,2.96,50.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11347721187,-0.007596714068284549,0,0,bmw group canada,15.99,0,0,semi-sphere,0,0,5.45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,10.54,63.24,34.08,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
7119905530,0.029956697451413127,0,0,bmw group canada,2.99,0,0,hex bolt with washer,0,0,1.58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1.41,4.23,52.84,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11331337721,-0.004816123734005764,0,0,bmw group canada,5.99,0,0,shim,0,0,2.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.3,3.3,44.91,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
7556959,0.02631578947368415,0,0,polaris acceptance,3.99,0,0,"washer, 18.35 x 25 x 1.575",0,0,1.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,2.0,8.0,49.87,0.0,0.0,0.0,0.0,0,1,1460,0,0,0.0,0.0,20.0,330,0.0,-0.003508772,4.358899,0.0,0.15789898678307707
t1130225,0.008026872890009612,0,0,triumph motorcycles,12.99,0,0,"shim, tappet 2.",0,0,4.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,8.24,65.92,36.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
3514549,0.052631578947368446,0,0,polaris acceptance,38.99,0,0,"ball bearing, 47 x 25 x 12",0,0,19.49,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,19.5,97.5,49.99,38.99,19.5,19.49,99.95,1,1,1825,450,0,0.1632208922742111,0.7960808328230251,16.67,2236,0.0,-0.001754386,2.9953668,-0.5,0.1566561966060222
28-502n,-0.008771929824561408,0,0,motovan,14.99,0,0,bearing 6005c3,0,0,5.27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,9.72,19.44,35.16,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
4169055360,0.06034355372455132,0,0,schuberth,1099.99,1,0,c5 master blue md,0,0,443.03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,656.96,0.0,40.28,1099.99,656.96,443.03,67.44,1,1,0,0,0,1.19448358621442,1.19448358621442,0.0,305,0.0,-0.001754386,2.9953668,0.0,0.15123550204278358
3088051,-0.6985210281416151,0,0,polaris acceptance,9.99,0,0,"plug,spark dcpr8e(10)",0,2,5.09,29,0,0,2,2,0,0,0,0,4,1,0,0,0,0,0,2,2,1,6,0,0,0,4.9,142.1,50.95,49.95,24.5,25.45,103.88,5,9,1176,522,0,0.11991581420390583,0.4539138490041686,23.68,3043,0.0,-0.03508772,1.5047586,-2.0,0.7500165722376881
0316-0248,-0.02525583442630569,0,0,parts canada/power twins,353.99,0,0,110/80r19 59v scorpion trail i,0,0,189.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,164.24,0.0,53.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,420,0.0,-0.00877193,4.358899,0.0,0.0
76615a81478,0.01605374578001925,0,0,bmw group canada,89.99,0,0,long-sleeve spirit of gs red,0,0,36.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,53.4,0.0,40.66,89.99,53.4,36.59,68.52,0,1,0,0,0,1.1867985331703523,0.0,0.0,307,0.0,0.010526316,4.358899,0.0,0.14678189046167517
23211451902,0.030701754385964907,0,0,bmw group canada,20.99,0,0,shim,0,0,8.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,12.96,12.96,38.26,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
2884573,-0.11254497385019463,0,0,polaris acceptance,964.99,0,0,"k-stg2,ind 108 cams",0,1,289.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,0,0,0,675.49,675.49,30.0,0.0,0.0,0.0,0.0,0,1,365,0,0,0.0,0.0,50.0,330,0.0,-0.02982456,1.9895561,0.0,0.14152082337686933
85350111a,-0.02674594829540927,0,0,ducati,3.99,0,0,"washer, spring",0,0,2.31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1.68,10.08,57.89,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
42610091a,-0.02055497140119825,0,0,ducati,31.99,0,0,"filter, air",0,0,31.99,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,420,0.0,-0.01754386,4.358899,0.0,0.0
95-1469,-0.012727735915117042,0,0,motovan,471.99,0,0,pilot road 4 gt 180/55zr17,0,0,271.99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,200.0,600.0,57.63,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
7547772,0.28374375015190884,0,0,polaris acceptance,12.99,0,0,"wellnut, 6 mm x 1.0 mm",6,0,6.49,32,0,0,0,0,0,0,4,-6,0,0,0,0,0,0,0,0,0,3,0,0,6,0,6.5,208.0,49.96,129.9,65.0,64.9,99.85,0,10,1168,0,0,0.22507704560407216,0.5257562801876546,23.81,1621,1.0285714285714285,0.09824561,3.06159,0.0,0.5290618485417283
t2401151,-0.005246282555730837,0,0,triumph motorcycles,38.99,0,0,"seal, fuel pump plate, e25",0,0,13.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,25.03,50.06,35.8,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t2024400,0.14657273810106167,0,0,triumph motorcycles,364.99,0,2,"disc assy,front,black,305 dia",0,0,130.43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,234.56,0.0,35.74,729.98,469.12,260.86,55.61,0,4,0,0,0,0.642647743773802,0.0,0.0,567,0.0,0.0,2.372684,0.0,0.14752910387423707
12132306158,-0.06868532472738764,0,0,bmw group canada,6.99,0,0,plate,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,4.5,0.0,35.62,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,330,0.0,-0.003508772,4.358899,0.0,0.15433058134216016
t3205882,-0.1562049855690733,0,0,triumph motorcycles,9.99,0,0,"bolt,truss/hd,t",0,0,3.89,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6.1,0.0,38.94,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.010526316,4.358899,0.0,0.0
32727716600,0.5759136480016834,0,0,bmw group canada,72.99,0,0,clutch lever,0,0,21.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,51.84,51.84,28.98,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
7119922038,-0.04397490983170536,0,0,bmw group canada,0.99,0,0,hex nut,0,0,0.83,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.16,3.04,83.84,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11337720728,-0.03755341151969765,0,0,bmw group canada,51.99,0,0,valve lifter,0,0,16.97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,35.02,140.08,32.64,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
96781541aa,0.039158786097699516,0,0,ducati,185.99,0,0,red top case cover,2,0,56.24,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,129.75,0.0,30.24,185.99,129.75,56.24,43.34,1,1,0,0,0,0.0,0.0,0.0,30,3.4285714285714284,0.014035088,4.358899,0.0,0.14730514860823513
